word,shapley,category,path,pronoun,particles,misspelling,label_0,score_0,label_1,score_1,label_2,score_2,label_3,score_3,label_4,score_4,label_5,score_5,label_6,score_6,label_7,score_7,label_8,score_8,label_9,score_9,label_10,score_10,label_11,score_11,common,common_w_cutoff,avg,avg_w_cutoff
คนอื่น,0.00038632098585367203,3. Don't know each other,Lexicons/v3/lexicon_task3_clse.jsonl,True,False,False,แค่คนรู้จักกัน (acquainted),0.0,แค่คนรู้จักกัน (acquainted),0.0,,,ไม่รู้จักกัน (Unfamiliar),-1.0,,,ไม่รู้จักกัน (Unfamiliar),-1.0,สนิทกันมาก (Intimate),2.0,,,ไม่รู้จักกัน (Unfamiliar),-1.0,,,สนิทกันมาก (Intimate),2.0,,,-1.0,,0.16666666666666666,
ช่วย,0.0003515607677400112,3. Don't know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,,,,,,,,,,,,,ไม่รู้จักกัน (Unfamiliar),-1.0,ไม่รู้จักกัน (Unfamiliar),-1.0,,,,,ไม่รู้จักกัน (Unfamiliar),-1.0,,,-1.0,,-1.0,
ขับ,0.00031260719697456807,3. Don't know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,True,,,,,,,,,,,,,สนิทกัน (Close),1.0,สนิทกัน (Close),1.0,,,,,สนิทกัน (Close),1.0,,,1.0,,1.0,
มะนาว,0.0001536865602247417,3. Don't know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไม่งั้น,0.00012402399443089962,3. Don't know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,True,สนิทกัน (Close),1.0,สนิทกัน (Close),1.0,สนิทกัน (Close),1.0,สนิทกัน (Close),1.0,,,สนิทกัน (Close),1.0,สนิทกัน (Close),1.0,สนิทกัน (Close),1.0,สนิทกัน (Close),1.0,,,สนิทกัน (Close),1.0,ไม่รู้จักกัน (Unfamiliar),-1.0,1.0,1.0,0.7777777777777778,0.7777777777777778
มัน,0.00011618365533649921,3. Don't know each other,Lexicons/v3/lexicon_task3_clse.jsonl,True,False,True,ไม่ชอบหน้ากัน  (Dislike),-2.0,ไม่ชอบหน้ากัน  (Dislike),-2.0,ไม่ชอบหน้ากัน  (Dislike),-2.0,ไม่ชอบหน้ากัน  (Dislike),-2.0,ไม่ชอบหน้ากัน  (Dislike),-2.0,ไม่ชอบหน้ากัน  (Dislike),-2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,ไม่ชอบหน้ากัน  (Dislike),-2.0,ไม่ชอบหน้ากัน  (Dislike),-2.0,สนิทกันมาก (Intimate),2.0,ไม่ชอบหน้ากัน  (Dislike),-2.0,-2.0,-2.0,-0.9090909090909091,-0.9090909090909091
แน่ๆ,0.00010973273310810328,3. Don't know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,True,สนิทกัน (Close),1.0,สนิทกัน (Close),1.0,สนิทกันมาก (Intimate),2.0,,,,,,,สนิทกัน (Close),1.0,สนิทกัน (Close),1.0,,,,,สนิทกัน (Close),1.0,สนิทกันมาก (Intimate),2.0,1.0,,1.3333333333333333,
เอ๋ย,9.83916106633842e-05,3. Don't know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,,,,,สนิทกันมาก (Intimate),2.0,,,,,,,,,,,,,,,,,สนิทกันมาก (Intimate),2.0,2.0,,2.0,
สวย,3.438729506272536e-09,3. Don't know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,สนิทกัน (Close),1.0,สนิทกัน (Close),1.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกัน (Close),1.0,,,สนิทกัน (Close),1.0,สนิทกันมาก (Intimate),2.0,,,สนิทกันมาก (Intimate),2.0,สนิทกัน (Close),1.0,สนิทกันมาก (Intimate),2.0,2.0,,1.5555555555555556,
สัจธรรม,1.862645149230957e-09,3. Don't know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,,,,,,,,,,,,,ไม่รู้จักกัน (Unfamiliar),-1.0,ไม่รู้จักกัน (Unfamiliar),-1.0,,,,,ไม่รู้จักกัน (Unfamiliar),-1.0,,,-1.0,,-1.0,
แหละ,1.862645149230957e-09,3. Don't know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,True,สนิทกัน (Close),1.0,สนิทกัน (Close),1.0,สนิทกัน (Close),1.0,สนิทกันมาก (Intimate),2.0,,,สนิทกันมาก (Intimate),2.0,แค่คนรู้จักกัน (acquainted),0.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,แค่คนรู้จักกัน (acquainted),0.0,สนิทกัน (Close),1.0,2.0,,1.3,
เครื่องเคียง,2.86560792189378e-10,3. Don't know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
หร่อย,2.86560792189378e-10,3. Don't know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,True,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,,,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,,,,,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,,,,,2.0,2.0,2.0,2.0
เสร็จ,2.66092164175851e-10,3. Don't know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,สนิทกัน (Close),1.0,สนิทกัน (Close),1.0,สนิทกัน (Close),1.0,,,,,,,แค่คนรู้จักกัน (acquainted),0.0,สนิทกันมาก (Intimate),2.0,,,แค่คนรู้จักกัน (acquainted),0.0,แค่คนรู้จักกัน (acquainted),0.0,สนิทกัน (Close),1.0,1.0,,0.7142857142857143,
โลก,1.43280396094689e-10,3. Don't know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ท้อง,3.0735779391435206e-11,3. Don't know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,,,,,,,,,,,,,แค่คนรู้จักกัน (acquainted),0.0,แค่คนรู้จักกัน (acquainted),0.0,,,,,แค่คนรู้จักกัน (acquainted),0.0,,,0.0,,0.0,
อาบน้ำ,3.0735779391435206e-11,3. Don't know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,สนิทกัน (Close),1.0,,,,,,,,,,,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,,,,,สนิทกันมาก (Intimate),2.0,,,2.0,,2.0,
หน่อย,3.0735779391435206e-11,3. Don't know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
รุ่ง,3.0735779391435206e-11,3. Don't know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,,,,,สนิทกันมาก (Intimate),2.0,แค่คนรู้จักกัน (acquainted),0.0,,,แค่คนรู้จักกัน (acquainted),0.0,ไม่รู้จักกัน (Unfamiliar),-1.0,แค่คนรู้จักกัน (acquainted),0.0,แค่คนรู้จักกัน (acquainted),0.0,,,ไม่รู้จักกัน (Unfamiliar),-1.0,สนิทกันมาก (Intimate),2.0,0.0,,0.25,
สุก,3.0735779391435206e-11,3. Don't know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไข่,-2.641356041451463e-11,3. Don't know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,,,,,สนิทกันมาก (Intimate),2.0,,,,,สนิทกันมาก (Intimate),2.0,,,สนิทกันมาก (Intimate),2.0,,,,,,,สนิทกันมาก (Intimate),2.0,2.0,,2.0,
ผัก,-2.641356041451463e-11,3. Don't know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
พา,-5.282712082902926e-11,3. Don't know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,,,,,สนิทกันมาก (Intimate),2.0,,,,,,,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,,,,,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,2.0,,2.0,
อาหารการกิน,-5.282712082902926e-11,3. Don't know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,แค่คนรู้จักกัน (acquainted),0.0,แค่คนรู้จักกัน (acquainted),0.0,,,,,,,,,ไม่รู้จักกัน (Unfamiliar),-1.0,ไม่รู้จักกัน (Unfamiliar),-1.0,,,,,ไม่รู้จักกัน (Unfamiliar),-1.0,,,-1.0,,-0.75,
ขนาด,-3.1044085820515948e-09,3. Don't know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ดาว,-3.164510991273404e-09,3. Don't know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,True,,,,,,,,,,,,,สนิทกันมาก (Intimate),2.0,แค่คนรู้จักกัน (acquainted),0.0,,,,,สนิทกันมาก (Intimate),2.0,,,2.0,,1.3333333333333333,
บาท,-3.164510991273404e-09,3. Don't know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
เซ็นสัญญา,-3.1645109912734044e-09,3. Don't know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,,,,,ไม่รู้จักกัน (Unfamiliar),-1.0,ไม่รู้จักกัน (Unfamiliar),-1.0,,,ไม่รู้จักกัน (Unfamiliar),-1.0,สนิทกัน (Close),1.0,ไม่รู้จักกัน (Unfamiliar),-1.0,ไม่รู้จักกัน (Unfamiliar),-1.0,,,สนิทกัน (Close),1.0,ไม่รู้จักกัน (Unfamiliar),-1.0,-1.0,-1.0,-0.5,-0.5
ตกลง,-3.2842524651525373e-09,3. Don't know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,แค่คนรู้จักกัน (acquainted),0.0,แค่คนรู้จักกัน (acquainted),0.0,แค่คนรู้จักกัน (acquainted),0.0,,,,,,,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,,,,,สนิทกันมาก (Intimate),2.0,แค่คนรู้จักกัน (acquainted),0.0,0.0,,1.0,
ดาวน์,-3.523735412910803e-09,3. Don't know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,ไม่รู้จักกัน (Unfamiliar),-1.0,ไม่รู้จักกัน (Unfamiliar),-1.0,ไม่รู้จักกัน (Unfamiliar),-1.0,ไม่รู้จักกัน (Unfamiliar),-1.0,,,ไม่รู้จักกัน (Unfamiliar),-1.0,ไม่รู้จักกัน (Unfamiliar),-1.0,,,ไม่รู้จักกัน (Unfamiliar),-1.0,,,ไม่รู้จักกัน (Unfamiliar),-1.0,ไม่รู้จักกัน (Unfamiliar),-1.0,-1.0,-1.0,-1.0,-1.0
ไข่ต้ม,-5.4992380596342536e-09,3. Don't know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
เงิน,-5.4992380596342536e-09,3. Don't know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ป่วย,-5.499238059634254e-09,3. Don't know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,,,,,สนิทกัน (Close),1.0,,,,,,,แค่คนรู้จักกัน (acquainted),0.0,แค่คนรู้จักกัน (acquainted),0.0,,,,,แค่คนรู้จักกัน (acquainted),0.0,สนิทกัน (Close),1.0,0.0,,0.4,
อัน,-5.499238059634254e-09,3. Don't know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,True,แค่คนรู้จักกัน (acquainted),0.0,แค่คนรู้จักกัน (acquainted),0.0,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,
ประเสริฐ,-5.499238059634254e-09,3. Don't know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,ไม่รู้จักกัน (Unfamiliar),-1.0,ไม่รู้จักกัน (Unfamiliar),-1.0,สนิทกันมาก (Intimate),2.0,,,,,แค่คนรู้จักกัน (acquainted),0.0,ไม่รู้จักกัน (Unfamiliar),-1.0,ไม่รู้จักกัน (Unfamiliar),-1.0,แค่คนรู้จักกัน (acquainted),0.0,,,ไม่รู้จักกัน (Unfamiliar),-1.0,สนิทกันมาก (Intimate),2.0,-1.0,,0.0,
อกไก่,-1.0998476119268507e-08,3. Don't know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
จ่ายตลาด,-1.0998476119268507e-08,3. Don't know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,สนิทกัน (Close),1.0,,,,,,,,,,,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,,,,,สนิทกันมาก (Intimate),2.0,,,2.0,,2.0,
แล้ว,-3.8427399669585414e-05,3. Don't know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,สนิทกัน (Close),1.0,สนิทกัน (Close),1.0,ไม่ชอบหน้ากัน  (Dislike),-2.0,,,,,,,ไม่ชอบหน้ากัน  (Dislike),-2.0,ไม่ชอบหน้ากัน  (Dislike),-2.0,,,,,ไม่ชอบหน้ากัน  (Dislike),-2.0,ไม่ชอบหน้ากัน  (Dislike),-2.0,-2.0,,-1.5,
เบา,-4.1435985622229055e-05,3. Don't know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,,,,,,,,,,,,,สนิทกัน (Close),1.0,สนิทกัน (Close),1.0,,,,,สนิทกัน (Close),1.0,,,1.0,,1.0,
ลพบุรี,-9.634058715568654e-05,3. Don't know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
รถกระบะ,-0.00011474950224510394,3. Don't know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ที,-0.0001483679072754014,3. Don't know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยังไง,-0.00022777332924306393,3. Don't know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,True,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกัน (Close),1.0,สนิทกัน (Close),1.0,สนิทกัน (Close),1.0,สนิทกันมาก (Intimate),2.0,,,,,สนิทกันมาก (Intimate),2.0,,,,,สนิทกัน (Close),1.0,1.0,,1.4285714285714286,
ต่าง,-0.00031513320438626436,3. Don't know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,True,แค่คนรู้จักกัน (acquainted),0.0,แค่คนรู้จักกัน (acquainted),0.0,,,,,,,,,ไม่รู้จักกัน (Unfamiliar),-1.0,ไม่รู้จักกัน (Unfamiliar),-1.0,,,,,ไม่รู้จักกัน (Unfamiliar),-1.0,,,-1.0,,-0.75,
ต่อ,-0.00035340216709300876,3. Don't know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,,,,,,,,,,,,,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,,,,,สนิทกันมาก (Intimate),2.0,,,2.0,,2.0,
หัว,-0.00035922066308557987,3. Don't know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
โตโยต้า,-0.00038310419768095016,3. Don't know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
แสน,-0.0004281014116713777,3. Don't know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
นิดๆ,-0.0004281014116713777,3. Don't know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,True,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,,,,,,,,,แค่คนรู้จักกัน (acquainted),0.0,แค่คนรู้จักกัน (acquainted),0.0,,,,,แค่คนรู้จักกัน (acquainted),0.0,,,0.0,,0.5,
เยี่ยม,-0.00047972926404327154,3. Don't know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,,,สนิทกันมาก (Intimate),2.0,,,,,สนิทกันมาก (Intimate),2.0,,,,,สนิทกันมาก (Intimate),2.0,2.0,2.0,2.0,2.0
